IdStation,CodePostal,TypeRoute,Long,Lat
80200007,80200,R,293100,4994200
80200011,80200,R,294100,4994200
80200012,80200,A,284058.968,4988884.818
80210001,80210,R,159455.665,5006153.703
80210002,80210,R,160300,5006300
80220001,80220,R,157400,4998400
80220002,80220,R,156243,4998334
80220003,80220,R,162364,4993908
80230001,80230,R,164914,5017418
80230002,80230,R,163800,5017400
80230003,80230,R,170300,5015400
80230004,80230,R,164873.067505,5017499.51225
80240001,80240,R,310800,4994800
80250001,80250,R,236720,4975288
80260001,80260,R,231608,5000140
80260002,80260,R,235491.401232,4997258.71984
80260003,80260,R,225816,5000051
80270001,80270,R,194100,4997400
80290001,80290,R,197813.37337,4977586.96547
80290002,80290,R,198479,4977480
80290003,80290,A,197083,4980751
80300001,80300,R,267300,5001100
80300002,80300,R,266640.384355,5000768.56354
80300004,80080,R,230400,4992200
80300005,80300,R,265700,4999400
80300006,80300,R,266640.384355,5000768.56354
80320001,80320,R,280259,4981593
80330002,80330,R,235753.404804,4987060.36302
80330004,80330,R,236850,4986785
80340001,80340,R,271816,4993763
80340002,80340,R,271818.83865082,4993849.3468872
80340003,80340,R,271800,4993800
80350001,80350,R,139900,5005900
80370002,80370,R,217217,5013053
80380001,80800,R,251200,4987100
80400001,80400,R,309118.527,4974220.525
80400002,80400,R,309784,4973809
80400004,80400,R,306743,4973049
80410004,80410,R,149398.555,5018162.531
80420001,80420,R,208000,5001400
80420003,80420,R,206675.33194,5002814.62589
80420004,80420,R,209400,5001100
80430002,80430,R,177800,4984200
80440001,80440,R,237900,4986500
80450001,80450,R,234092,4990033
80460003,80460,R,145590,5009824
80470001,80470,R,219471,4992917
80480001,80480,R,224101,4986991
80480002,80480,R,226100,4987100
80480003,80480,R,223121,4986238
80480004,80480,R,227400,4986000
80500001,80500,R,258800,4964700
80500002,80500,R,257332.619218,4964594.63926
80500003,80500,R,258299,4964844
80500004,80500,R,257300,4964600
80510002,80510,R,200356.870957,5000962.01687
80510003,80510,R,199300,5001100
80550001,80550,R,162500,5021700
80560001,80560,R,252910,5007166
80570001,80570,R,152562,5004475
80580001,80580,R,190025.44,5005800.8
80590001,80290,R,182156,4977754
80590002,80290,R,179200,4978100
80600001,80600,R,234341,5015700
80600002,80600,R,234759,5016005
80600003,80600,R,235482.521342,5016154.43966
80600004,80600,R,235332,5016063
80600005,80600,R,234242,5015994
80690001,80690,R,199553.59,5007880.52
80700001,80700,R,277331,4970579
80700002,80700,R,285194,4993666
80700004,80700,R,277500,4970800
80700005,80700,R,276524,4970731
80700007,80700,R,278062,4970288
80700009,80700,R,278062,4970288
80700010,80700,R,276605.23,4970528.49
80730001,80470,R,223500,4991400
80800001,80800,R,249865,4989953
80800002,80800,R,252400,4986000
80800004,80800,R,251000,4990800
80850001,80850,R,214800,5004600
80970001,80970,A,175592.384,5018798.837
80970003,80970,A,177200,5018500
81000001,81000,R,216905.927933,4393345.11104
81000002,81000,R,212300,4395000
81000003,81000,R,218317,4393807
81000004,81000,R,213176,4391954
81000005,81000,R,216642,4392154
81000007,81000,R,215900,4394400
81000008,81000,R,216359,4393096
81000009,81000,R,209800,4391800
81000010,81000,R,218300,4393100
81000011,81000,R,217646.752,4391949.076
81100001,81100,R,227024.056787,4358954.36715
81100002,81100,R,224389,4361490
81100003,81100,R,225955,4359747
81100004,81100,R,224535,4360678
81100005,81100,R,227000,4362000
81100006,81100,R,225500,4359200
81100007,81100,R,222800,4359600
81100008,81100,R,221500,4362200
81115001,81100,R,218570,4358934
81120001,81120,R,218300,4377200
81120002,81120,R,218349,4377115
81130001,81130,R,213900,4398900
81150001,81150,R,202862,4391944
81150003,81150,R,202900,4391900
81160001,81160,R,220999.332738,4395039.22196
81160003,81160,R,,
81170001,81170,R,196600.886,4405914.447
81190001,81190,R,216595,4413775
81190002,81190,A,223500,4408100
81200001,81200,R,235400,4350800
81200002,81200,R,237836,4349394
81200003,81200,R,236900,4350000
81200004,81200,R,234978.6556333,4350834.6675675
81220001,81220,R,204636,4364323
81230001,81230,R,270899.259683,4371199.8627
81230002,81230,R,269800,4370900
81230003,81230,R,269896,4370786
81230004,81230,R,269900,4370800
81250001,81250,R,246819,4388354
81250003,81250,R,247200,4388300
81250004,81250,R,246155.885,4388905.345
81260001,81260,R,248484.067695,4362922.99112
81260003,81260,R,247854,4362471
81290001,81290,R,226200,4353900
81290002,81290,R,227344,4354830
81300001,81300,R,196428.409176,4375969.17928
81300003,81300,R,197200,4376100
81300004,81300,R,199553,4376680
81300005,81300,R,199500,4376700
81310001,81310,R,179700,4385000
81310003,81310,R,179336,4388947
81320001,81320,R,285989.826,4368311.647
81370001,81370,R,167300,4377000
81370002,81370,R,169252,4376664
81370003,81370,R,168408.85944,4377549.213
81380001,81380,R,215595,4395483
81400001,81400,R,215500,4402700
81400002,81400,R,215807,4404771
81400003,81400,R,215725,4403191
81400004,81400,R,215989,4405203
81430001,81430,R,234154,4389489
81500001,81500,R,181686.476871,4369586.8409
81500002,81500,R,180442,4370322
81500003,81500,R,181727,4370855
81500004,81500,R,180000,4370400
81500005,81500,R,181585.63,4368347.6
81540001,81540,R,206440.871,4345028.155
81580001,81580,R,213000,4356600
81600001,81600,R,190800,4387700
81600003,81600,R,190200,4391300
81600004,81600,A,191000,4388900
81600005,81600,R,188600,4389800
81600006,81600,A,188797.994641,4385828.5755
81660001,81660,R,240000,4349800
81700002,81700,R,201676,4356976
81700003,81700,R,200600,4356700
81700005,81700,R,200695,4356594
81710001,81710,R,217207,4358591
81710002,81710,R,217207,4358591
81800002,81800,R,172761.040899,4382405.98699
81800003,81800,R,174016,4382975
81800004,81800,R,173808.31,4383018.31
81990001,81990,R,211400,4391700
81990002,81990,R,212700,4391200
81990003,81990,R,216522.366,4389247.503
82000001,82000,R,133192,4402541
82000004,82000,R,134120,4400416
82000006,82000,R,135521,4400302
82000007,82000,R,133122,4402545
82000008,82000,R,136241.595196,4402063.59841
82000010,82000,R,137500,4403300
82000011,82000,R,137900,4402200
82000012,82000,R,136600,4402600
82000014,82000,R,134284.761564,4400695.46512
82000015,82000,R,134120,4400416
82000016,82000,R,133192,4402541
82017001,82000,R,136963,4402902
82020001,82000,R,133100,4398900
82100002,82100,R,111727,4404702
82100003,82100,R,110469,4404315
82100004,82100,R,109798,4406123
82100005,82100,R,109828,4406046
82100006,82100,R,110158,4405722
82110001,82110,R,114482.048044,4426105.60858
82110002,82110,R,120700,4423500
82120001,82120,R,92100,4395900
82130001,82130,R,123000,4412500
82130002,82130,R,137073,4407564
82140003,82140,R,174900,4415000
82150001,82150,R,101876,4433699
82160001,82160,R,185779.403018,4427782.49504
82160002,82160,R,175828,4423140
82170001,82170,R,128994,4382410
82170002,82170,R,131620.619218,4381265.74534
82200001,82200,R,110311,4411020
82200003,82200,R,109200,4410600
82200004,82200,R,110180.310502,4410943.23002
82200008,82200,R,112004.59498617,4411936.3006266
82200009,82200,R,111246.35755837,4411408.4407835
82210002,82210,A,102000,4405800
82210003,82210,R,102228,4406415
82220001,82220,R,128500,4419000
82240001,82240,R,162304,4417787
82270001,82270,A,152955,4423161
82270002,82270,A,152955,4423161
82290001,82290,R,121900,4403400
82290002,82290,R,128700,4401200
82300001,82300,R,153600,4416000
82300002,82300,R,156344.80027745,4416582.1697762
82300004,82300,R,152676.783,4415551.5
82300005,82300,R,153046.75092927,4415481.9601912
82350001,82350,R,144700,4409000
82350002,82350,R,144258.683,4408647.469
82370001,82370,R,136900,4391700
82370002,82370,R,136857,4391341
82400002,82400,R,88800,4410900
82400003,82400,R,88200,4411000
82400005,82400,R,89000,4411200
82400006,82400,R,85100,4411400
82400009,82400,R,89100,4410900
82410002,82410,R,146278.84920654,4404871.0736621
82410003,82410,R,146300,4404900
82440003,82440,R,147968.159,4411594.048
82500001,82500,R,94100,4385100
82500002,82500,R,98600,4388018
82500003,82500,R,98708,4388333
82600001,82600,R,122800,4385400
82600002,82600,R,122054.704588,4379996.28852
82600003,82600,R,123942,4383852
82600004,82600,R,113365.73166717,4389687.3309408
82700001,82700,R,122126,4395558
82700002,82700,R,124600,4396400
82700003,82700,R,119400,4398600
82710001,82710,A,132414.187806,4395194.55336
82710003,82710,A,133900.03215519,4396829.925
82800001,82800,R,151788,4407487
82800002,82800,R,157100,4407700
83000001,83000,R,593462,4311313
83000006,83100,R,597764,4312753
83000007,83000,R,593697,4312367
83000008,83000,R,594101.238436,4311771.14581
83000010,83000,R,593697,4312367
83000011,83000,R,593462,4311313
83000012,83000,R,594101.238436,4311771.14581
83100003,83000,R,593661,4311730
83100004,83000,R,591874,4312766
83100005,83100,R,597940,4311874
83100006,83100,R,591874,4312766
83100007,83100,R,593669.5,4311751.48
83110001,83110,R,579183.843362,4312358.76938
83110002,83110,R,579183.843362,4312358.76938
83120001,83120,R,662800,4332000
83120002,83120,R,663500,4331000
83120005,83120,R,662699.645026,4330382.57045
83120006,83120,R,662700,4330400
83130001,83130,A,603700,4314900
83130003,83130,R,603749.667262,4314316.74533
83130004,83130,R,599372.388916,4313659.0241
83130005,83130,R,600718,4312488
83136004,83136,R,607989,4333471
83136005,83136,R,604965,4333024
83136007,83136,R,608327.80206391,4331402.6607703
83136008,83136,R,597461.80327879,4333816.9476894
83140001,83140,R,582100,4310300
83140002,83140,R,585238,4308875
83140003,83140,R,581300,4310984
83140005,83140,R,584441,4309246
83140006,83140,R,582600,4309800
83140007,83140,R,585238,4308875
83140008,83140,R,581300,4310984
83147001,83136,R,608248,4333810
83150001,83150,R,574400,4315400
83150002,83150,R,576446,4314936
83160001,83160,R,601400,4314000
83160003,83160,R,601300,4313800
83160004,83160,A,601084.54259,4314278.07895
83160005,83160,A,598300,4313400
83170001,83170,A,596988.461932,4342412.30141
83170002,83170,R,604488.426242,4340905.9803
83170003,83170,R,607339,4340586
83170004,83170,A,599262.718308,4342348.7959
83170006,83170,R,606300,4341000
83170007,83170,R,605000,4340700
83170008,83170,R,607530,4340551
83170009,83170,R,592210,4340910
83170010,83170,R,607530,4340551
83170011,83170,A,599200,4342400
83170012,83170,A,596988.461932,4342412.30141
83190001,83190,R,587600,4312500
83190002,83190,R,584623,4312456
83190004,83190,R,584574,4313259
83190005,83190,R,582302.857653,4312350.90638
83190006,83190,R,584623,4312456
83200002,83200,R,588654.834,4313945.251
83200003,83200,R,590333,4312700
83200004,83200,R,590563,4312814
83210001,83210,R,604741.127257,4317558.42898
83210002,83210,R,606319,4315971
83210003,83210,R,604500,4316300
83210004,83210,R,604416,4319489
83210005,83210,R,603939.48024673,4320667.9026606
83210006,83210,R,606358,4315951
83220001,83220,R,602418,4310653
83220002,83220,R,602743,4310722
83230002,83230,R,634826.188605,4314194.55459
83230003,83230,R,635253.236649,4313859.57471
83230006,83230,R,634826.188605,4314194.55459
83240001,83240,R,652600,4317000
83240006,83240,R,654300,4318400
83250003,83250,R,623313,4313741
83250004,83250,R,622277.119313,4314037.71988
83250007,83250,R,624070,4314347
83250008,83250,R,631346,4319912
83250009,83250,R,623517.68,4313791.39
83250011,83250,R,623517.68,4313791.39
83260001,83260,R,607000,4315400
83260003,83260,R,606900,4313200
83260004,83260,R,607008,4315440
83260005,83260,R,604542,4312921
83260006,83260,R,607000,4315400
83270001,83270,R,569751,4318100
83270002,83270,R,571030.196549,4318090.50761
83300001,83300,R,647200,4352900
83300003,83300,R,645600,4353200
83300004,83300,R,647147,4352915
83300005,83300,R,647207,4352449
83300006,83300,R,645100,4353200
83300008,83300,R,645200,4353300
83310004,83310,R,657707.921396,4326385.69438
83310006,83310,R,654100,4326500
83310007,83310,R,653539,4324901
83310010,83310,R,652285,4327383
83310011,83310,R,657707.921396,4326385.69438
83320001,83320,R,607816,4309261
83330001,83330,R,580400,4319600
83330003,83330,R,580500,4319800
83330004,83330,R,582900,4316600
83340001,83340,R,632117.985708,4339346.45726
83340002,83340,R,630429,4338150
83340004,83340,R,634092,4339121
83340005,83340,R,633100,4339400
83340006,83340,R,618387.398837,4337361.11031
83340008,83340,R,620284.486791,4337515.80674
83340009,83340,R,634520.207268,4339288.83913
83340010,83340,R,632117.985708,4339346.45726
83340011,83340,R,634520.207268,4339288.83913
83350001,83350,R,664477,4321446
83380001,83380,R,669252.480444,4334077.36485
83380002,83380,R,669252.480444,4334077.36485
83390001,83390,R,607015.879889,4322796.25062
83390002,83390,R,607400,4323700
83390003,83390,R,607400,4323700
83390005,83390,R,614600,4322000
83400001,83400,R,610228.009122,4311790.64937
83400003,83400,R,613816,4312133
83400004,83400,R,612877,4310908
83400005,83400,R,612855.048044,4310730.91241
83400006,83400,R,615480.314683,4312961.66418
83400008,83400,R,614753.927933,4305601.18091
83400010,83400,R,614856.278346,4308468.76404
83400011,83400,R,612885,4310960
83400012,83400,R,614809,4312408
83400013,83400,R,614856.278346,4308468.76404
83420001,83420,R,656212,4320328
83420005,83420,R,659845,4318471
83440001,83440,R,674928.814968,4360711.31241
83440002,83440,R,669100,4362200
83440003,83440,R,676700,4360600
83440004,83440,R,676594.500893,4360567.06854
83440005,83440,R,670200,4362400
83440006,83440,R,674900,4360700
83460002,83460,R,648720,4345119
83470001,83470,R,584083.583679,4348022.13874
83470003,83470,R,587300,4344000
83470004,83470,R,586336,4344735
83470005,83470,R,586274.69843,4344713.1631
83470006,83470,R,586274.698,4344713.163
83480001,83480,R,670539,4344299
83480002,83480,A,668332.007146,4346185.79362
83480003,83480,R,670301.760576,4344245.50249
83480005,83480,R,667787.088,4345807.268
83480006,83480,A,668332.007146,4346185.79362
83490001,83490,R,656200,4347000
83490002,83490,R,654920,4346762
83490003,83490,R,657102.879889,4347249.73328
83500001,83500,R,586000,4311000
83500004,83500,R,585997.573948,4310962.1965
83500005,83500,R,589400,4308300
83500007,83500,R,588123,4308509
83500008,83500,R,587700,4310800
83500012,83500,R,587236,4310676
83500013,83500,R,586800,4310800
83510001,83510,R,635200,4348800
83510002,83510,R,635581.57296,4349083.51983
83510003,83510,R,638100,4347100
83520001,83520,R,665495.163594,4343932.91651
83520002,83520,R,663900,4346100
83550001,83550,A,645226,4341424
83550002,83550,R,643322,4342515
83550003,83550,A,645300,4341600
83550004,83550,R,644200,4342763
83550005,83550,A,643595.85408,4341492.64423
83560001,83560,R,575500,4361000
83560002,83560,R,581293,4372769
83560003,83560,R,581100,4372600
83560004,83560,R,581293,4372769
83560005,83560,R,575195.05519,4360659.50014
83560006,83560,R,581100,4372700
83560007,83560,R,580000,4372900
83570001,83570,R,617634,4347373
83570002,83570,R,612454.725,4347321.468
83570003,83570,R,615000,4352800
83570004,83570,R,615100,4352400
83580001,83580,R,657800,4326200
83580003,83580,R,658300,4326300
83600001,83600,R,673100,4342200
83600003,83600,R,671908.780417,4343808.98879
83600005,83600,R,675764,4343031
83600007,83600,R,675731.51241,4343698.33517
83600010,83600,R,676120,4342938
83600011,83600,R,675000,4343800
83600012,83600,R,675458.92972,4343130.88421
83600013,83600,A,678887.161199,4354492.04222
83600014,83600,R,672891,4343322
83600017,83600,R,674477.142347,4342739.03848
83600018,83600,R,675550,4343077
83600019,83600,R,675700,4343700
83600020,83600,R,671908.78,4343808.989
83600021,83600,R,674477.142347,4342739.03848
83600022,83600,R,674256.438,4346027.55
83600024,83600,R,675760.74,4343034.85
83600025,83600,R,674259.78,4346030.6
83610001,83610,R,630385.99,4323721.3
83630001,83630,R,622300,4362400
83630002,83630,R,621995.358546,4361724.88043
83630003,83630,R,611974.997415,4365605.37166
83640001,83640,R,570640,4338263
83660002,83660,R,619148,4329921
83670001,83670,R,600400,4356000
83670002,83670,R,601202,4356679
83690002,83690,R,623623.619218,4356274.95614
83690003,83690,R,625163.857653,4355970.00507
83690004,83690,R,629121,4356581
83690005,83690,R,625009,4356014
83700003,83700,R,678400,4342700
83700004,83700,R,680672,4343285
83700007,83700,R,677602,4341718
83720001,83720,R,648160.34167,4350556.69072
83720003,83720,R,648669,4350376
83720005,83720,R,648638,4350210
83780001,83780,R,638944,4353688
83780002,83300,R,641400,4353100
83790001,83790,R,622900,4330200
83820001,83820,R,648300,4315900
83830002,83830,R,652434.933103,4355407.83182
83840001,83840,R,650700,4371100
83980001,83980,R,635903.49732,4313632.89375
83980002,83980,R,636500,4313700
83990002,83990,R,663000,4326700
84000001,84000,R,482894,4393574
84000002,84000,R,478301.391691,4393210.2345
84000005,84000,R,484825,4393515
84000007,84000,R,481112.23,4394285.434
84000008,84000,R,482514,4395059
84000009,84000,R,479760,4393973
84000010,84000,R,481584.355961,4394285.49052
84000011,84000,R,483013,4394017
84000013,84000,R,482291,4392970
84000016,84140,R,484555.857653,4392728.28252
84000017,84000,R,480941.60710555,4391892.9139514
84000018,84000,R,481584.355961,4394285.49052
84000019,84000,R,482291,4392970
84000020,84000,R,478301.391691,4393210.2345
84000021,84000,R,484825,4393515
84013001,84140,R,488221,4391151
84097001,84097,R,478900,4392800
84100003,84100,R,481726,4413399
84100004,84100,R,480300,4415300
84100005,84100,R,480099,4413634
84100006,84100,R,479691,4411820
84100007,84100,R,481309,4413559
84100009,84100,R,481309,4413559
84107001,84100,R,483962.514197,4411962.31827
84110001,84110,R,507929,4424175
84110004,84110,R,508192.78916,4424272.25409
84110005,84110,R,508318.423657,4426829.15818
84120001,84120,R,549200,4369500
84120004,84120,R,550243.35676,4368679.46809
84120005,84120,R,550500,4369500
84120006,84120,R,550100,4368100
84120007,84120,R,549743.241,4367943.676
84130001,84130,R,487569,4397963
84130004,84130,R,486144,4395954
84130005,84130,R,485018,4395783
84130006,84130,R,486182.927933,4395873.67732
84130007,84130,R,485900,4395100
84130008,84130,R,485732,4396534
84130010,84130,R,485800,4397800
84130011,84130,R,485732,4396534
84130012,84130,R,485002.392,4395758.715
84130013,84130,R,487900,4395300
84140003,84140,R,487377,4393132
84140004,84140,R,488989,4390652
84140005,30210,R,485992,4392762
84140006,84140,R,487377,4393132
84140007,84140,R,488989,4390652
84150001,84150,R,489531,4411569
84150002,84150,R,490300,4411500
84160001,84160,R,534099,4375922
84160003,84160,R,537400,4373600
84170001,84170,R,499524.53055574,4403351.5592286
84170002,84170,R,500300,4403500
84190001,84190,R,501600,4411600
84200002,84200,R,503813,4405005
84200003,84380,R,511102,4405877
84200004,84200,R,44.055,5.054
84200006,84200,R,503900,4403400
84200008,84200,R,508800,4407500
84200009,84200,R,505803,4405653
84200010,84200,R,507042.85376765,4405991.5395231
84210001,84210,R,505110,4400918
84210002,84210,R,505166,4399450
84210003,84210,R,505132,4400502
84220002,84220,R,516824,4388557
84230001,84230,R,483456.13,4405829.14
84240001,84240,R,554200,4372100
84250001,84250,R,497800,4392500
84260001,84260,R,498365,4408120
84270002,84270,R,490811.60674379,4397813.675
84300001,84300,R,505444,4383109
84300002,84300,R,504032,4383270
84300003,84300,R,501800,4385600
84300006,84300,R,503500,4382900
84300009,84300,R,503848,4384385
84300010,84300,R,503848,4384366
84300011,84300,R,505444,4383109
84301001,84300,R,505044.595196,4383650.87192
84310001,84310,A,491301,4392496
84310002,84310,R,490789,4394345
84310003,84310,R,489700,4394100
84310004,84310,A,491277.85,4392468.06
84320001,84320,R,493210,4400506
84330001,84300,R,504424,4383535
84330003,84330,R,510198.685925,4410063.83645
84340002,84340,R,512935.02402191,4417566.8505526
84350001,84350,R,488091.214413,4408834.18403
84350002,84350,R,487885.74,4407971.07
84360003,84360,R,531200,4374700
84390001,84390,R,541452,4410150
84400001,84400,R,538100,4388300
84400003,84400,R,538100,4388300
84400004,84400,R,540544,4387647
84400006,84400,R,538119,4388313
84400007,84400,R,540502.947,4388908.813
84400008,32240,R,-15500,4382400
84410001,84410,R,518432.191189,4412466.46474
84430003,84430,R,470995.267817,4423913.15452
84430004,84430,R,471123.04307052,4423524.26
84470001,84470,R,493805,4392849
84500001,84500,R,474894.670835,4428867.83969
84500003,84500,R,480217.41693,4428083.9173
84500004,84500,R,475080,4428524
84500005,84500,R,475080,4428524
84500006,84500,R,475080,4428524
84507001,84500,R,474500,4432200
84510001,84510,R,494812.39831506,4390570.0375914
84550001,84550,A,472398.721,4420369.537
84550002,84550,A,472300,4421500
84550003,84550,R,473700,4419700
84570001,84570,R,523212,4405784
84570002,84570,R,523142.68211487,4405779.2672929
84600001,84600,R,498984,4438924
84600002,84600,R,498125,4437318
84601001,84600,R,500700,4438600
84660001,84660,R,514004,4386584
84660002,84660,R,514881.99999999,4386696
84700001,84700,R,487390,4402724
84700002,84700,R,487331.35676005,4402621.3054611
84700003,84700,A,488877,4402436
84700004,84700,R,487300,4400900
84700005,84700,R,487390,4402724
84700006,84700,A,489000,4402300
84700007,84700,R,487475.61,4400503.69
84740001,84740,R,502732.048044,4395105.07941
84740002,84740,R,502925.61,4395653.49
84800001,84800,R,506300,4392500
84800002,84800,R,504951,4391824
84800003,84800,R,506400,4393100
84800004,84800,R,504951,4391824
84800005,84800,R,504900,4391800
84810002,84810,R,502966.13,4409204.53
84850001,84850,R,487061,4415676
84976001,84200,R,504122,4405145
85000001,85000,R,-143000,4670300
85000002,85000,R,-145900,4666300
85000003,85000,R,-141100,4666500
85000004,85000,R,-144400,4665300
85000007,85000,R,-140500,4667400
85000008,85000,R,-143500,4664600
85000009,85000,R,-143800,4668200
85000010,85000,R,-142966,4670285
85000011,85000,R,-142966,4670285
85000012,85000,R,-143089.491,4671241.105
85100001,85100,R,-178481,4650199
85100002,85180,R,-170800,4651000
85100003,85100,R,-177734.59,4649895.04
85100004,85100,R,-179900,4650400
85110001,85110,R,-104900,4668100
85110005,85110,R,-105409,4669291
85110006,85110,R,-105059.5,4670014.53
85120001,85120,R,-74700,4664600
85120002,85120,R,-75363.646,4663967.607
85120004,85120,R,-73737.999999999,4664906
85130002,85130,R,-98132.7643387,4695055.43899
85130003,85130,R,-106840,4694013
85130005,85130,R,-100000,4695900
85130006,85130,R,-106628.01,4693988.93
85140001,85140,R,-123500,4676500
85140002,85140,R,-123600,4676600
85140003,85140,R,-113260.645,4680268.237
85140004,85140,R,-113200,4680300
85150001,85150,R,-166400,4660700
85150003,85150,R,-164761,4659013
85160002,85160,R,-205400,4679200
85160003,85160,R,-205177,4679437
85160005,85160,R,-205200,4679400
85160006,85160,R,-205500,4679400
85170001,85170,R,-142742,4678336
85170003,85170,R,-143500,4678700
85170004,85170,R,-150493,4676576
85170005,85170,R,-143087.494,4680387.636
85170006,85170,R,-150800,4677200
85170008,85170,R,-149400,4684400
85180001,85180,R,-174566,4648718
85180003,85180,R,-174480,4649187
85190001,85190,R,-159100,4673300
85190002,85190,R,-159515.861226,4673510.51952
85190003,85190,R,-170727.3,4679146.1
85190004,85190,R,-161121.32766582,4673662.295
85200001,85200,R,-80600,4645200
85200002,85200,R,-78800,4645900
85202001,85200,R,-81503,4646011
85210001,85210,R,-108499.60809988,4652088.4659901
85210002,85210,A,-105958,4655454
85210003,85210,A,-111112,4657364
85210004,85210,R,-106062,4655975
85210007,85210,A,-110900,4656700
85210008,85210,R,-108492.89,4652089.04
85220002,85220,R,-172200,4670600
85230001,85230,R,-204705,4691062
85230002,85230,R,-203830,4691246
85230003,85230,R,-203000,4691000
85250001,85250,R,-117281,4685788
85250002,85250,A,-128400,4687800
85260001,85260,A,-129120.763541,4688410.79581
85260002,85260,R,-137836,4690580
85260005,85260,R,-131415.541,4688325.908
85260006,85260,A,-128999.74,4687917.44
85270001,85270,R,-196128.476871,4671256.88222
85280001,85280,R,-131642,4671124
85280002,85280,R,-131646,4671124
85290004,85290,R,-89300,4696800
85290006,85290,R,-94600,4699600
85290007,85290,R,-94474,4698963
85290009,85290,R,-88986.55,4695998.51
85300001,85300,R,-188200,4684600
85300002,85300,R,-189600,4685400
85300003,85300,R,-179778,4686149
85300004,85300,R,-188700,4684300
85306001,85306,R,-187200,4683600
85310001,85310,R,-128700,4666900
85310002,85310,R,-137539,4658210
85320002,85320,R,-123044,4653821
85330003,85330,R,-225900,4700200
85340001,85340,R,-177200,4654300
85340002,85340,R,-177581,4651765
85340003,85340,R,-177600,4651800
85350001,85350,R,-234468,4672342
85360001,85360,R,-143004.618419,4635034.23218
85390001,85390,R,-91934.7855867,4671707.67537
85400001,85400,R,-117345.746475,4646345.59964
85400002,85400,R,-111100,4646800
85400004,85400,R,-117868,4645675
85400005,85400,R,-113722,4646062
85400006,85400,R,-116929.35,4645497.23
85403001,85400,R,-114566,4645951
85430001,85430,R,-150929,4657120
85440001,85440,R,-162900,4646900
85440002,85440,R,-162836,4646783
85460003,85460,R,-129125.783002,4633342.67726
85470002,85470,R,-185856,4662588
85480001,85480,R,-117900,4663800
85490001,85490,R,-59440,4636996
85500001,85500,A,-101667,4686654
85500002,85500,R,-102504.044471,4687501.72631
85500003,85500,R,-100900,4685800
85500005,85500,R,-101484,4685777
85510001,85510,R,-93220.000000002,4679597
85520001,85520,R,-157500,4642300
85530001,85530,R,-119302,4701296
85530002,85600,R,-124600,4698400
85530003,85530,R,-119000,4700700
85540001,85540,R,-142500,4649400
85540002,85540,R,-142396.404804,4649711.73279
85540003,85540,R,-134500,4651000
85550001,85550,R,-212300,4688900
85560001,85560,R,-149500,4641500
85560002,85560,R,-149354,4642474
85590001,85590,R,-90500,4688000
85600001,85600,R,-133000,4700000
85600002,85600,R,-118943,4695020
85600003,85600,R,-133100,4696900
85603001,85600,R,-130599,4697839
85620001,85620,R,-150903.142347,4693913.26119
85630001,85630,R,-217988,4694468
85670002,85670,R,-169700,4688200
85680001,85680,R,-223900,4697300
85690001,85690,R,-215500,4683400
85700002,85700,R,-84600,4677500
85710002,85710,R,-182800,4689100
85750002,85750,R,-139324,4640643
85800002,85800,R,-192997,4670050.44046
85800003,85800,R,-191400,4669400
85804001,85804,R,-192800,4669600
86000001,86000,R,32625,4658651
86000002,86000,R,36042,4657255
86000005,86000,R,33167.5227298,4660415.0216537
86000010,86000,R,32799,4659473
86000012,86000,R,32200,4659700
86000013,86000,R,31494,4656141
86000014,86000,R,29889.9823253,4655077.91377
86000016,86000,R,34957,4659229
86000017,86000,R,36425,4657285
86000020,86000,R,34500,4657600
86000021,86000,R,36000,4658900
86000022,86000,R,36400,4657300
86000023,86000,R,34000,4658900
86000024,86000,R,33167.5227298,4660415.0216537
86011002,86011,R,37500,4657600
86036001,86000,R,35738,4656679
86100001,86100,R,53100,4679700
86100003,86100,R,54931,4679896
86100005,86100,R,53000,4680700
86100006,86100,R,54749,4683729
86100007,86100,A,52411,4690894
86100009,86100,R,56011,4682441
86100010,86100,R,54742.251739,4684011.24663
86100011,86100,R,52572,4681854
86100013,86100,A,52400,4690600
86100014,86100,A,52400,4690600
86102001,86102,R,52600,4679200
86110002,86110,R,18362.153,4677875.366
86110003,86110,R,18313,4678999
86120001,86120,R,1700,4706300
86130002,86130,R,42000,4671900
86130003,86130,A,37181,4670238
86130005,86130,R,37300,4668200
86130006,86130,R,44400,4666600
86130007,86130,A,37850,4667888
86130008,86130,A,37100,4670100
86130009,86130,A,35935.481,4668988.201
86140001,86140,R,33140,4681651
86140002,86140,R,33653.9112468,4681559.07264
86150001,86150,R,68733,4623227
86150002,86150,R,68900,4623300
86160001,86160,R,40728,4637377
86160002,86160,R,40700,4637400
86170001,86170,R,25043,4668431
86170002,86170,R,25300,4668500
86170003,86170,R,25445.2821087,4668464.02971
86170004,86170,R,24500,4668500
86180001,86180,R,35091,4659694
86180002,86180,R,36886,4659076
86180003,86180,R,36300,4660800
86190001,86190,R,17200,4664200
86190003,86190,R,16200,4663600
86200001,86200,R,8700,4700600
86200003,86200,R,6900,4700004.7
86202001,86200,R,8100,4700600
86220001,86220,R,60576,4693511
86220003,86220,R,60763.006,4694833.645
86240002,86240,R,32729.1921776,4652192.28395
86280002,86280,R,33166,4655612
86300001,86300,R,63737,4657075
86300002,86300,R,62487,4655794
86310001,86310,R,87079.999999999,4656352
86310002,86310,R,85980,4656676
